playid,gameid,year,week,offenseabbr,defenseabbr,quarter,clock,type,down,distance,yardline,yardsgained,texscore,oppscore
400934538_9_5,400934538,2017,9,BAY,TEX,2,00:14:54,Pass Reception,3,13,28,6,7,0
400934538_11_1,400934538,2017,9,BAY,TEX,2,00:09:42,Pass Reception,1,10,45,52,14,0
400934538_11_2,400934538,2017,9,BAY,TEX,2,00:09:42,Rush,1,3,97,1,14,0
400934538_11_3,400934538,2017,9,BAY,TEX,2,00:08:38,Rushing Touchdown,2,0,98,2,14,7
400934538_13_0,400934538,2017,9,BAY,TEX,2,00:05:14,Rush,1,10,38,3,14,7
400934538_13_1,400934538,2017,9,BAY,TEX,2,00:05:14,Pass Incompletion,2,7,41,0,14,7
400934538_13_2,400934538,2017,9,BAY,TEX,2,00:05:14,Rush,3,7,41,5,14,7
400934538_13_3,400934538,2017,9,BAY,TEX,2,00:05:14,Rush,4,2,46,-18,14,7
400934538_15_1,400934538,2017,9,BAY,TEX,2,00:03:51,Rush,1,10,31,12,21,7
400934538_15_2,400934538,2017,9,BAY,TEX,2,00:03:51,Rush,1,10,43,-4,21,7
400934538_15_4,400934538,2017,9,BAY,TEX,2,00:03:51,Pass Reception,2,19,34,14,21,7
400934538_15_5,400934538,2017,9,BAY,TEX,2,00:03:51,Pass Incompletion,3,5,48,0,21,7
400934538_17_0,400934538,2017,9,BAY,TEX,2,00:00:15,Pass Reception,1,10,35,7,21,7
400934538_17_2,400934538,2017,9,BAY,TEX,2,00:00:07,Rush,2,3,42,3,21,7
400934538_19_0,400934538,2017,9,BAY,TEX,3,00:13:31,Rush,1,10,20,7,21,7
400934538_19_1,400934538,2017,9,BAY,TEX,3,00:13:31,Rush,2,3,27,4,21,7
400934538_19_2,400934538,2017,9,BAY,TEX,3,00:13:31,Rush,1,10,31,5,21,7
400934538_19_3,400934538,2017,9,BAY,TEX,3,00:13:31,Rush,2,5,36,2,21,7
400934538_19_4,400934538,2017,9,BAY,TEX,3,00:13:31,Pass Incompletion,3,3,38,0,21,7
400934538_21_0,400934538,2017,9,BAY,TEX,3,00:09:06,Rush,1,10,27,7,21,7
400934538_23_1,400934538,2017,9,BAY,TEX,3,00:05:55,Pass Incompletion,1,10,25,0,24,7
400934538_23_2,400934538,2017,9,BAY,TEX,3,00:05:55,Pass Incompletion,2,10,25,0,24,7
400934538_23_3,400934538,2017,9,BAY,TEX,3,00:05:55,Rush,3,10,25,7,24,7
400934538_25_0,400934538,2017,9,BAY,TEX,3,00:02:43,Rush,1,10,20,2,24,7
400934538_25_1,400934538,2017,9,BAY,TEX,3,00:02:43,Pass Reception,2,8,22,5,24,7
400934538_25_2,400934538,2017,9,BAY,TEX,3,00:02:43,Rush,3,3,27,1,24,7
400934538_25_3,400934538,2017,9,BAY,TEX,3,00:02:43,Pass Incompletion,4,2,28,0,24,7
400934538_27_1,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Reception,1,10,25,3,31,7
400934538_27_2,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Reception,2,7,28,21,31,7
400934538_27_3,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Incompletion,1,10,49,0,31,7
400934538_27_4,400934538,2017,9,BAY,TEX,4,00:14:55,Rush,2,10,49,5,31,7
400934538_27_5,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Reception,3,5,54,9,31,7
400934538_27_6,400934538,2017,9,BAY,TEX,4,00:14:55,Rush,1,10,63,-14,31,7
400934538_27_7,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Reception,2,24,49,13,31,7
400934538_27_8,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Reception,3,11,62,3,31,7
400934538_27_9,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Reception,4,8,65,9,31,7
400934538_27_10,400934538,2017,9,BAY,TEX,4,00:14:55,Pass Reception,1,10,74,4,31,7
400934538_27_11,400934538,2017,9,BAY,TEX,4,00:14:55,Rush,2,6,78,0,31,7
400934538_27_13,400934538,2017,9,BAY,TEX,4,00:10:19,Pass Incompletion,3,6,78,0,31,7
400934538_27_14,400934538,2017,9,BAY,TEX,4,00:10:19,Pass Incompletion,4,6,78,0,31,7
400934538_29_1,400934538,2017,9,BAY,TEX,4,00:06:32,Rush,1,14,5,1,31,7
400934538_29_2,400934538,2017,9,BAY,TEX,4,00:06:32,Pass Reception,2,13,6,8,31,7
400934538_29_3,400934538,2017,9,BAY,TEX,4,00:06:32,Rush,3,5,14,14,31,7
400934538_29_5,400934538,2017,9,BAY,TEX,4,00:06:32,Pass Reception,2,18,20,2,31,7
400934538_31_1,400934538,2017,9,BAY,TEX,4,00:01:57,Rush,1,10,37,3,38,7
400934538_31_2,400934538,2017,9,BAY,TEX,4,00:01:57,Pass Reception,2,7,40,6,38,7
400934538_31_3,400934538,2017,9,BAY,TEX,4,00:01:57,Rush,3,1,46,5,38,7
400934538_31_4,400934538,2017,9,BAY,TEX,4,00:01:57,Pass Incompletion,1,10,51,0,38,7
400934538_31_6,400934538,2017,9,BAY,TEX,4,00:01:57,Pass Incompletion,2,15,46,0,38,7
400934538_31_7,400934538,2017,9,BAY,TEX,4,00:01:57,Pass Reception,3,15,46,11,38,7
400934538_31_8,400934538,2017,9,BAY,TEX,4,00:01:57,Pass Incompletion,4,4,57,0,38,7
401012872_0_1,401012872,2018,1,MD,TEX,1,00:15:00,Rush,2,10,33,13,0,0
401012872_0_2,401012872,2018,1,MD,TEX,1,00:15:00,Pass Reception,1,10,46,0,0,0
401012872_0_3,401012872,2018,1,MD,TEX,1,00:15:00,Pass Reception,2,10,46,23,0,0
401012872_0_4,401012872,2018,1,MD,TEX,1,00:15:00,Pass Incompletion,1,10,33,0,0,0
401012872_0_5,401012872,2018,1,MD,TEX,1,00:15:00,Pass Reception,1,10,69,3,0,0
401012872_0_6,401012872,2018,1,MD,TEX,1,00:12:52,Rushing Touchdown,2,7,72,28,0,7
401012872_2_0,401012872,2018,1,MD,TEX,1,00:10:33,Rush,1,10,22,-2,0,7
401012872_2_1,401012872,2018,1,MD,TEX,1,00:10:33,Pass Incompletion,2,12,20,0,0,7
401012872_2_2,401012872,2018,1,MD,TEX,1,00:10:33,Pass Reception,3,12,20,9,0,7
401012872_4_1,401012872,2018,1,MD,TEX,1,00:09:11,Pass Incompletion,1,10,35,0,7,7
401012872_4_2,401012872,2018,1,MD,TEX,1,00:09:11,Pass Incompletion,2,10,35,0,7,7
401012872_4_3,401012872,2018,1,MD,TEX,1,00:08:52,Passing Touchdown,3,10,35,65,7,14
401012872_6_0,401012872,2018,1,MD,TEX,1,00:07:18,Rush,1,10,21,7,7,14
401012872_6_1,401012872,2018,1,MD,TEX,1,00:07:18,Rush,2,3,28,3,7,14
401012872_6_2,401012872,2018,1,MD,TEX,1,00:07:18,Rush,1,10,31,4,7,14
401012872_6_3,401012872,2018,1,MD,TEX,1,00:07:18,Rush,2,6,35,2,7,14
401012872_6_4,401012872,2018,1,MD,TEX,1,00:07:18,Pass Reception,3,4,37,17,7,14
401012872_6_5,401012872,2018,1,MD,TEX,1,00:07:18,Pass Reception,1,10,54,2,7,14
401012872_6_6,401012872,2018,1,MD,TEX,1,00:07:18,Rush,2,8,56,5,7,14
401012872_6_7,401012872,2018,1,MD,TEX,1,00:07:18,Rush,3,3,61,-1,7,14
401012872_8_1,401012872,2018,1,MD,TEX,1,00:01:25,Rush,1,10,60,2,7,14
401012872_8_2,401012872,2018,1,MD,TEX,1,00:01:25,Pass Reception,2,8,62,0,7,14
401012872_8_4,401012872,2018,1,MD,TEX,1,00:01:25,Rush,1,10,77,1,7,14
401012872_8_6,401012872,2018,1,MD,TEX,2,00:15:00,Pass Incompletion,2,9,78,0,7,14
401012872_8_8,401012872,2018,1,MD,TEX,2,00:15:00,Pass Reception,3,9,78,6,7,14
401012872_10_0,401012872,2018,1,MD,TEX,2,00:12:57,Rush,1,10,16,0,7,17
401012872_10_1,401012872,2018,1,MD,TEX,2,00:12:57,Pass Reception,2,10,16,15,7,17
401012872_10_2,401012872,2018,1,MD,TEX,2,00:12:57,Pass Reception,1,10,31,0,7,17
401012872_10_3,401012872,2018,1,MD,TEX,2,00:12:57,Rush,2,10,31,4,7,17
401012872_10_4,401012872,2018,1,MD,TEX,2,00:12:57,Pass Reception,3,6,35,13,7,17
401012872_10_5,401012872,2018,1,MD,TEX,2,00:12:57,Rush,1,10,48,7,7,17
401012872_10_6,401012872,2018,1,MD,TEX,2,00:12:57,Pass Incompletion,2,3,55,0,7,17
401012872_10_7,401012872,2018,1,MD,TEX,2,00:12:57,Pass Incompletion,3,3,55,0,7,17
401012872_12_0,401012872,2018,1,MD,TEX,2,00:08:32,Passing Touchdown,1,10,80,20,7,24
401012872_14_1,401012872,2018,1,MD,TEX,2,00:06:51,Rush,1,10,25,1,14,24
401012872_14_3,401012872,2018,1,MD,TEX,2,00:06:51,Pass Reception,2,9,26,4,14,24
401012872_14_4,401012872,2018,1,MD,TEX,2,00:06:51,Pass Incompletion,3,5,30,0,14,24
401012872_16_0,401012872,2018,1,MD,TEX,2,00:01:35,Rush,1,10,3,0,14,24
401012872_16_2,401012872,2018,1,MD,TEX,2,00:01:31,Rush,2,10,3,-1,14,24
401012872_18_1,401012872,2018,1,MD,TEX,2,00:00:17,Rush,1,10,25,-1,22,24
401012872_20_0,401012872,2018,1,MD,TEX,3,00:13:02,Pass Reception,1,10,51,6,22,24
401012872_20_2,401012872,2018,1,MD,TEX,3,00:13:02,Pass Reception,2,9,52,8,22,24
401012872_20_3,401012872,2018,1,MD,TEX,3,00:13:02,Rush,3,1,60,3,22,24
401012872_20_4,401012872,2018,1,MD,TEX,3,00:13:02,Rush,1,10,63,3,22,24
401012872_20_5,401012872,2018,1,MD,TEX,3,00:13:02,Rush,2,7,66,0,22,24
401012872_20_6,401012872,2018,1,MD,TEX,3,00:13:02,Pass Incompletion,3,7,66,0,22,24
401012872_22_0,401012872,2018,1,MD,TEX,3,00:06:47,Rush,1,10,27,3,22,24
401012872_22_1,401012872,2018,1,MD,TEX,3,00:06:47,Rush,2,7,30,3,22,24
401012872_22_2,401012872,2018,1,MD,TEX,3,00:06:47,Pass Reception,3,4,33,3,22,24
401012872_22_3,401012872,2018,1,MD,TEX,3,00:06:47,Rush,4,1,36,0,22,24
401012872_24_1,401012872,2018,1,MD,TEX,3,00:04:14,Rush,1,10,25,3,29,24
401012872_24_2,401012872,2018,1,MD,TEX,3,00:04:14,Pass Reception,2,7,28,19,29,24
401012872_24_4,401012872,2018,1,MD,TEX,3,00:04:14,Rush,1,15,42,2,29,24
401012872_24_5,401012872,2018,1,MD,TEX,3,00:04:14,Pass Reception,2,13,44,18,29,24
401012872_24_7,401012872,2018,1,MD,TEX,3,00:04:14,Pass Incompletion,2,19,53,0,29,24
401012872_24_8,401012872,2018,1,MD,TEX,3,00:04:14,Pass Reception,3,19,53,13,29,24
401012872_24_9,401012872,2018,1,MD,TEX,3,00:04:14,Rush,4,6,66,10,29,24
401012872_24_11,401012872,2018,1,MD,TEX,4,00:15:00,Pass Incompletion,1,10,76,0,29,24
401012872_24_13,401012872,2018,1,MD,TEX,4,00:14:55,Rush,2,10,76,7,29,24
401012872_24_14,401012872,2018,1,MD,TEX,4,00:14:25,Rushing Touchdown,3,3,83,17,29,31
401012872_26_0,401012872,2018,1,MD,TEX,4,00:12:19,Rush,1,10,8,12,29,31
401012872_26_1,401012872,2018,1,MD,TEX,4,00:12:19,Rush,1,10,20,-2,29,31
401012872_26_2,401012872,2018,1,MD,TEX,4,00:12:19,Rush,2,12,18,1,29,31
401012872_26_4,401012872,2018,1,MD,TEX,4,00:12:19,Rush,1,10,34,5,29,31
401012872_26_5,401012872,2018,1,MD,TEX,4,00:12:19,Rush,2,5,39,1,29,31
401012872_26_6,401012872,2018,1,MD,TEX,4,00:12:19,Pass Reception,3,4,40,35,29,31
401012872_26_8,401012872,2018,1,MD,TEX,4,00:12:19,Rush,1,10,87,11,29,31
401012872_26_9,401012872,2018,1,MD,TEX,4,00:12:19,Rush,1,2,98,1,29,31
401012872_26_10,401012872,2018,1,MD,TEX,4,00:12:19,Rush,2,1,99,-1,29,31
401012872_26_11,401012872,2018,1,MD,TEX,4,00:12:19,Pass Incompletion,3,2,98,0,29,31
401012872_28_0,401012872,2018,1,MD,TEX,4,00:06:09,Rush,1,10,53,3,29,34
401012872_28_1,401012872,2018,1,MD,TEX,4,00:06:09,Rush,2,7,56,-2,29,34
401012872_28_2,401012872,2018,1,MD,TEX,4,00:06:09,Pass Incompletion,3,9,54,0,29,34
401012872_30_0,401012872,2018,1,MD,TEX,4,00:02:43,Rush,1,10,51,2,29,34
401012872_30_1,401012872,2018,1,MD,TEX,4,00:02:43,Rush,2,8,53,2,29,34
401012872_30_2,401012872,2018,1,MD,TEX,4,00:02:43,Rush,3,6,55,0,29,34
401012872_32_0,401012872,2018,1,MD,TEX,4,00:01:04,Rush,1,10,11,-1,29,34
401012872_32_1,401012872,2018,1,MD,TEX,4,00:01:04,Rush,2,11,10,-1,29,34
401013188_0_1,401013188,2018,10,WVU,TEX,1,00:14:55,Pass Reception,1,10,70,5,0,0
401013188_0_2,401013188,2018,10,WVU,TEX,1,00:14:28,Pass Reception,2,5,65,8,0,0
401013188_0_3,401013188,2018,10,WVU,TEX,1,00:14:16,Rush,1,10,57,5,0,0
401013188_0_4,401013188,2018,10,WVU,TEX,1,00:13:51,Rush,2,5,52,11,0,0
401013188_0_5,401013188,2018,10,WVU,TEX,1,00:13:36,Pass Incompletion,1,10,41,0,0,0
401013188_0_6,401013188,2018,10,WVU,TEX,1,00:13:26,Pass Reception,2,10,41,6,0,0
401013188_0_7,401013188,2018,10,WVU,TEX,1,00:12:50,Rush,3,4,18,7,0,0
401013188_0_8,401013188,2018,10,WVU,TEX,1,00:12:10,Pass Reception,1,10,28,5,0,0
401013188_0_10,401013188,2018,10,WVU,TEX,1,00:11:42,Pass Reception,2,10,28,5,0,0
401013188_0_12,401013188,2018,10,WVU,TEX,1,00:11:08,Pass Incompletion,3,10,28,0,0,0
401013188_2_0,401013188,2018,10,WVU,TEX,1,00:08:21,Rush,1,10,88,2,0,3
401013188_2_1,401013188,2018,10,WVU,TEX,1,00:07:56,Rush,2,8,86,0,0,3
401013188_2_2,401013188,2018,10,WVU,TEX,1,00:07:31,Pass Incompletion,3,8,86,0,0,3
401013188_4_1,401013188,2018,10,WVU,TEX,1,00:04:32,Pass Incompletion,1,10,75,0,7,3
401013188_4_2,401013188,2018,10,WVU,TEX,1,00:04:26,Pass Reception,2,10,75,11,7,3
401013188_4_3,401013188,2018,10,WVU,TEX,1,00:03:55,Rush,1,10,64,9,7,3
401013188_4_4,401013188,2018,10,WVU,TEX,1,00:03:30,Pass Reception,2,1,50,-5,7,3
401013188_4_5,401013188,2018,10,WVU,TEX,1,00:03:08,Passing Touchdown,2,6,60,60,7,10
401013188_6_1,401013188,2018,10,WVU,TEX,1,00:01:45,Rush,1,10,69,-4,14,10
401013188_6_2,401013188,2018,10,WVU,TEX,1,00:01:00,Pass Reception,1,14,79,9,14,10
401013188_6_3,401013188,2018,10,WVU,TEX,1,00:00:50,Pass Reception,2,5,70,1,14,10
401013188_6_4,401013188,2018,10,WVU,TEX,1,00:00:34,Pass Reception,3,4,69,37,14,10
401013188_6_5,401013188,2018,10,WVU,TEX,1,00:00:25,Pass Incompletion,1,10,32,0,14,10
401013188_6_6,401013188,2018,10,WVU,TEX,1,00:00:21,Pass Incompletion,2,10,32,0,14,10
401013188_6_9,401013188,2018,10,WVU,TEX,1,00:00:00,Rush,1,10,22,4,14,10
401013188_6_11,401013188,2018,10,WVU,TEX,2,00:14:54,Pass Incompletion,2,6,18,0,14,10
401013188_6_12,401013188,2018,10,WVU,TEX,2,00:14:49,Passing Touchdown,3,6,18,18,14,17
401013188_8_1,401013188,2018,10,WVU,TEX,2,00:09:58,Pass Incompletion,1,10,75,0,21,17
401013188_8_2,401013188,2018,10,WVU,TEX,2,00:09:53,Pass Reception,2,10,75,7,21,17
401013188_8_3,401013188,2018,10,WVU,TEX,2,00:09:41,Pass Reception,3,3,68,8,21,17
401013188_8_4,401013188,2018,10,WVU,TEX,2,00:09:09,Pass Incompletion,1,10,60,0,21,17
401013188_8_6,401013188,2018,10,WVU,TEX,2,00:08:15,Rush,3,1,51,1,21,17
401013188_8_8,401013188,2018,10,WVU,TEX,2,00:07:36,Rushing Touchdown,1,15,55,55,21,24
401013188_10_2,401013188,2018,10,WVU,TEX,2,00:02:32,Rush,1,15,80,15,28,24
401013188_10_3,401013188,2018,10,WVU,TEX,2,00:01:59,Pass Incompletion,1,10,65,0,28,24
401013188_10_5,401013188,2018,10,WVU,TEX,2,00:01:45,Rush,1,10,55,8,28,24
401013188_10_6,401013188,2018,10,WVU,TEX,2,00:01:27,Rush,2,2,47,-1,28,24
401013188_10_9,401013188,2018,10,WVU,TEX,2,00:01:12,Rush,1,10,44,1,28,24
401013188_10_10,401013188,2018,10,WVU,TEX,2,00:01:01,Pass Reception,2,9,43,3,28,24
401013188_10_13,401013188,2018,10,WVU,TEX,2,00:00:44,Pass Reception,3,11,45,11,28,24
401013188_10_14,401013188,2018,10,WVU,TEX,2,00:00:24,Pass Reception,1,10,34,7,28,24
401013188_10_16,401013188,2018,10,WVU,TEX,2,00:00:19,Pass Incompletion,2,3,27,0,28,24
401013188_10_17,401013188,2018,10,WVU,TEX,2,00:00:14,Pass Incompletion,3,3,27,0,28,24
401013188_13_0,401013188,2018,10,WVU,TEX,3,00:09:42,Rush,1,10,95,3,28,27
401013188_13_1,401013188,2018,10,WVU,TEX,3,00:09:30,Pass Reception,2,7,92,9,28,27
401013188_13_2,401013188,2018,10,WVU,TEX,3,00:08:52,Pass Reception,1,10,83,14,28,27
401013188_13_3,401013188,2018,10,WVU,TEX,3,00:08:14,Rush,1,10,69,6,28,27
401013188_13_4,401013188,2018,10,WVU,TEX,3,00:07:53,Rush,2,4,63,2,28,27
401013188_13_5,401013188,2018,10,WVU,TEX,3,00:07:23,Rush,3,2,61,-3,28,27
401013188_15_1,401013188,2018,10,WVU,TEX,3,00:02:38,Rush,1,10,69,11,31,27
401013188_15_2,401013188,2018,10,WVU,TEX,3,00:02:28,Rush,1,10,58,4,31,27
401013188_15_3,401013188,2018,10,WVU,TEX,3,00:02:00,Pass Reception,2,6,54,25,31,27
401013188_15_4,401013188,2018,10,WVU,TEX,3,00:01:30,Pass Reception,1,10,29,9,31,27
401013188_15_5,401013188,2018,10,WVU,TEX,3,00:01:02,Rush,2,1,20,-1,31,27
401013188_15_6,401013188,2018,10,WVU,TEX,3,00:00:55,Rush,3,2,21,1,31,27
401013188_15_7,401013188,2018,10,WVU,TEX,3,00:00:00,Rush,4,1,20,0,31,27
401013188_17_1,401013188,2018,10,WVU,TEX,4,00:09:30,Rush,1,10,75,3,34,27
401013188_17_2,401013188,2018,10,WVU,TEX,4,00:09:00,Pass Reception,2,7,72,8,34,27
401013188_17_3,401013188,2018,10,WVU,TEX,4,00:08:38,Rush,1,10,64,3,34,27
401013188_17_4,401013188,2018,10,WVU,TEX,4,00:08:16,Pass Reception,2,7,61,10,34,27
401013188_17_5,401013188,2018,10,WVU,TEX,4,00:08:00,Rush,1,10,51,8,34,27
401013188_17_6,401013188,2018,10,WVU,TEX,4,00:07:19,Pass Incompletion,2,2,43,0,34,27
401013188_17_8,401013188,2018,10,WVU,TEX,4,00:07:13,Rush,3,2,43,19,34,27
401013188_17_9,401013188,2018,10,WVU,TEX,4,00:06:42,Rush,1,10,24,1,34,27
401013188_17_10,401013188,2018,10,WVU,TEX,4,00:06:15,Pass Reception,2,9,23,10,34,27
401013188_17_11,401013188,2018,10,WVU,TEX,4,00:05:46,Pass Incompletion,1,10,13,0,34,27
401013188_17_12,401013188,2018,10,WVU,TEX,4,00:05:40,Rushing Touchdown,2,10,13,13,34,34
401013188_19_0,401013188,2018,10,WVU,TEX,4,00:02:25,Rush,1,10,75,8,41,34
401013188_19_1,401013188,2018,10,WVU,TEX,4,00:02:03,Pass Reception,2,2,67,7,41,34
401013188_19_2,401013188,2018,10,WVU,TEX,4,00:01:40,Rush,1,10,60,7,41,34
401013188_19_3,401013188,2018,10,WVU,TEX,4,00:01:16,Pass Reception,2,3,53,6,41,34
401013188_19_4,401013188,2018,10,WVU,TEX,4,00:01:00,Pass Reception,1,10,47,9,41,34
401013188_19_5,401013188,2018,10,WVU,TEX,4,00:00:38,Rush,2,1,38,5,41,34
401013188_19_6,401013188,2018,10,WVU,TEX,4,00:00:16,Passing Touchdown,1,10,33,33,41,42
401013321_0_1,401013321,2018,11,TTU,TEX,1,00:15:00,Pass Reception,1,10,34,17,0,0
401013321_0_2,401013321,2018,11,TTU,TEX,1,00:15:00,Rush,1,10,51,2,0,0
401013321_0_3,401013321,2018,11,TTU,TEX,1,00:15:00,Pass Reception,2,8,53,3,0,0
401013321_0_4,401013321,2018,11,TTU,TEX,1,00:15:00,Pass Incompletion,3,5,56,0,0,0
401013321_0_5,401013321,2018,11,TTU,TEX,1,00:15:00,Pass Reception,4,5,56,6,0,0
401013321_0_6,401013321,2018,11,TTU,TEX,1,00:15:00,Pass Reception,1,10,62,7,0,0
401013321_0_7,401013321,2018,11,TTU,TEX,1,00:15:00,Rush,2,3,69,6,0,0
401013321_0_8,401013321,2018,11,TTU,TEX,1,00:15:00,Pass Reception,1,10,75,12,0,0
401013321_0_10,401013321,2018,11,TTU,TEX,1,00:15:00,Pass Reception,1,20,77,18,0,0
401013321_0_11,401013321,2018,11,TTU,TEX,1,00:10:48,Passing Touchdown,2,2,95,5,0,7
401013321_2_0,401013321,2018,11,TTU,TEX,1,00:08:17,Rush,1,10,25,4,0,7
401013321_2_1,401013321,2018,11,TTU,TEX,1,00:08:17,Pass Reception,2,6,29,7,0,7
401013321_2_2,401013321,2018,11,TTU,TEX,1,00:08:17,Pass Reception,1,10,36,-2,0,7
401013321_2_3,401013321,2018,11,TTU,TEX,1,00:08:17,Rush,2,12,34,6,0,7
401013321_2_4,401013321,2018,11,TTU,TEX,1,00:08:17,Rush,3,6,40,29,0,7
401013321_2_5,401013321,2018,11,TTU,TEX,1,00:08:17,Pass Reception,1,10,69,9,0,7
401013321_2_6,401013321,2018,11,TTU,TEX,1,00:08:17,Pass Reception,2,1,78,4,0,7
401013321_2_7,401013321,2018,11,TTU,TEX,1,00:08:17,Rush,1,10,82,3,0,7
401013321_2_8,401013321,2018,11,TTU,TEX,1,00:08:17,Rush,2,7,85,6,0,7
401013321_2_9,401013321,2018,11,TTU,TEX,1,00:08:17,Pass Reception,3,1,91,8,0,7
401013321_2_10,401013321,2018,11,TTU,TEX,1,00:08:17,Rush,1,1,99,-2,0,7
401013321_2_12,401013321,2018,11,TTU,TEX,1,00:03:03,Pass Interception Return,2,3,97,3,0,7
401013321_4_1,401013321,2018,11,TTU,TEX,2,00:13:40,Rush,1,10,25,-4,3,7
401013321_4_2,401013321,2018,11,TTU,TEX,2,00:13:40,Pass Reception,2,14,21,6,3,7
401013321_4_4,401013321,2018,11,TTU,TEX,2,00:13:40,Pass Incompletion,3,13,22,0,3,7
401013321_6_1,401013321,2018,11,TTU,TEX,2,00:03:46,Pass Reception,1,10,25,3,10,7
401013321_6_2,401013321,2018,11,TTU,TEX,2,00:03:46,Rush,2,7,28,5,10,7
401013321_6_3,401013321,2018,11,TTU,TEX,2,00:03:46,Rush,3,2,33,1,10,7
401013321_6_4,401013321,2018,11,TTU,TEX,2,00:03:46,Rush,4,1,34,0,10,7
401013321_8_1,401013321,2018,11,TTU,TEX,2,00:01:16,Pass Reception,1,10,25,13,17,7
401013321_8_2,401013321,2018,11,TTU,TEX,2,00:01:16,Pass Reception,1,10,38,6,17,7
401013321_8_3,401013321,2018,11,TTU,TEX,2,00:01:16,Pass Reception,2,4,44,8,17,7
401013321_8_4,401013321,2018,11,TTU,TEX,2,00:01:16,Pass Incompletion,1,10,52,0,17,7
401013321_8_6,401013321,2018,11,TTU,TEX,2,00:00:37,Pass Reception,2,10,52,14,17,7
401013321_8_7,401013321,2018,11,TTU,TEX,2,00:00:37,Rush,1,10,66,9,17,7
401013321_8_9,401013321,2018,11,TTU,TEX,2,00:00:22,Rush,2,1,75,0,17,7
401013321_8_11,401013321,2018,11,TTU,TEX,2,00:00:17,Rush,3,1,75,2,17,7
401013321_11_2,401013321,2018,11,TTU,TEX,3,00:10:17,Pass Reception,2,16,9,15,24,10
401013321_11_3,401013321,2018,11,TTU,TEX,3,00:10:17,Rush,3,1,24,4,24,10
401013321_11_4,401013321,2018,11,TTU,TEX,3,00:10:17,Rush,1,10,28,6,24,10
401013321_11_5,401013321,2018,11,TTU,TEX,3,00:10:17,Rush,2,4,34,3,24,10
401013321_11_6,401013321,2018,11,TTU,TEX,3,00:10:17,Rush,3,1,37,1,24,10
401013321_11_7,401013321,2018,11,TTU,TEX,3,00:10:17,Pass Reception,1,10,38,12,24,10
401013321_11_8,401013321,2018,11,TTU,TEX,3,00:10:17,Pass Reception,1,10,50,19,24,10
401013321_13_1,401013321,2018,11,TTU,TEX,3,00:01:57,Rush,1,10,36,16,27,10
401013321_13_2,401013321,2018,11,TTU,TEX,3,00:01:57,Pass Reception,1,10,52,1,27,10
401013321_13_3,401013321,2018,11,TTU,TEX,3,00:01:57,Pass Reception,2,9,53,13,27,10
401013321_13_4,401013321,2018,11,TTU,TEX,3,00:01:57,Pass Reception,1,10,66,11,27,10
401013321_15_0,401013321,2018,11,TTU,TEX,4,00:13:59,Pass Reception,1,10,36,7,27,10
401013321_15_1,401013321,2018,11,TTU,TEX,4,00:13:59,Pass Incompletion,2,3,43,0,27,10
401013321_15_2,401013321,2018,11,TTU,TEX,4,00:13:26,Passing Touchdown,3,3,43,57,27,17
401013321_17_1,401013321,2018,11,TTU,TEX,4,00:10:26,Pass Reception,1,10,25,9,34,17
401013321_17_2,401013321,2018,11,TTU,TEX,4,00:10:26,Rush,2,1,34,5,34,17
401013321_17_3,401013321,2018,11,TTU,TEX,4,00:10:26,Pass Reception,1,10,39,18,34,17
401013321_17_4,401013321,2018,11,TTU,TEX,4,00:10:26,Rush,1,10,57,8,34,17
401013321_17_5,401013321,2018,11,TTU,TEX,4,00:10:26,Rush,2,2,65,10,34,17
401013321_17_7,401013321,2018,11,TTU,TEX,4,00:10:26,Pass Reception,1,20,65,14,34,17
401013321_17_8,401013321,2018,11,TTU,TEX,4,00:10:26,Rush,2,6,79,4,34,17
401013321_17_9,401013321,2018,11,TTU,TEX,4,00:10:26,Rush,3,2,83,9,34,17
401013321_17_12,401013321,2018,11,TTU,TEX,4,00:10:26,Pass Incompletion,3,18,82,0,34,17
401013321_18_1,401013321,2018,11,TTU,TEX,4,00:06:23,Pass Incompletion,1,10,39,0,34,20
401013321_18_2,401013321,2018,11,TTU,TEX,4,00:06:23,Pass Incompletion,2,10,39,0,34,20
401013321_18_3,401013321,2018,11,TTU,TEX,4,00:06:23,Pass Incompletion,3,10,39,0,34,20
401013321_18_5,401013321,2018,11,TTU,TEX,4,00:06:23,Pass Reception,1,10,54,14,34,20
401013321_18_6,401013321,2018,11,TTU,TEX,4,00:06:23,Pass Reception,1,10,68,24,34,20
401013321_18_7,401013321,2018,11,TTU,TEX,4,00:06:23,Rush,1,8,92,5,34,20
401013321_18_8,401013321,2018,11,TTU,TEX,4,00:06:23,Rush,2,3,97,1,34,20
401013321_18_9,401013321,2018,11,TTU,TEX,4,00:04:47,Passing Touchdown,3,2,98,2,34,27
401013321_20_0,401013321,2018,11,TTU,TEX,4,00:03:09,Pass Reception,1,10,23,47,34,27
401013321_20_1,401013321,2018,11,TTU,TEX,4,00:03:09,Pass Reception,1,10,70,12,34,27
